file_name,audio_wav,length(seconds),number_of_samples,sample_rate,min_fq,max_fq,mean_fq,variance_fq,min_ae,max_ae,mean_ae,variance_ae,min_rms,max_rms,mean_rms,variance_rms,min_zcr,max_zcr,mean_zcr,variance_zcr,Animal
dog_barking_36.wav,"[-2.7808168e-05 -9.4522684e-06 -1.3459828e-06 ... -1.4588787e-04
  3.5326960e-04  0.0000000e+00]",6.783854875283446,149584,22050,3.1563493911006376e-05,2651.731338112609,10.934793988828403,2517.8503434827685,0.017304562,0.8525931,0.27258623,0.0194656657699291,0.00806692,0.3109666,0.12102655,0.0029804945208948,0.029296875,0.0986328125,0.0560416555282292,9.726435503083562e-05,Dog
dog_barking_12.wav,"[-0.04758868 -0.05542244 -0.04959036 ...  0.00257949  0.00035359
 -0.00058982]",3.101315192743764,68384,22050,0.0008956268230634,600.151157374335,9.267012192795136,1090.44135344714,0.0030792693,0.99671686,0.18633793,0.0867259824013665,0.0018242608,0.39654055,0.07062473,0.0121836396795784,0.0166015625,0.0966796875,0.0467107184579439,0.0003667625323897,Dog
dog_barking_50.wav,"[ 5.1478037e-07 -2.1385866e-05 -4.6069657e-05 ...  7.7882423e-03
  6.3989228e-03  2.7902224e-03]",2.5270748299319727,55722,22050,0.000112391341304,355.3739137461556,7.730966398133662,523.6386535440822,0.020446137,0.88960785,0.1937205,0.0218545080430206,0.008167862,0.3146709,0.08742702,0.002816300590833,0.021484375,0.1064453125,0.0647913381594036,0.0002873403267004,Dog
dog_barking_112.wav,"[ 0.00932198  0.00677381 -0.0004058  ... -0.00190489 -0.00659191
 -0.0049411 ]",4.864625850340136,107265,22050,0.0002865174388714,655.1502666283352,13.395611363401978,1077.0611731679403,-0.004941103,0.987754,0.24346349,0.040494595171977,0.004354814,0.3024441,0.08374016,0.004692903645381,0.046875,0.1533203125,0.0989785086412395,0.0002081512143036,Dog
dog_barking_97.wav,"[-0.00063379 -0.00089389 -0.00094092 ... -0.00974076 -0.00998607
 -0.00528191]",15.719319727891156,346611,22050,0.0001810233620457,1779.6242799073614,18.77027304548296,6458.649466173807,0.0016775543,0.9563266,0.22205482,0.08390397256179,0.0006274823,0.42067808,0.0822633,0.0128868405955235,0.013671875,0.232421875,0.0631350541220457,0.0003067300659688,Dog
dog_barking_38.wav,"[-1.7114603e-06 -1.9945528e-05 -3.1533571e-05 ...  5.7857349e-03
  6.4930320e-03  3.2353029e-03]",3.622448979591837,79875,22050,0.0001422327738368,687.3393099598352,9.59162790524642,964.1204669043624,0.006493032,1.004674,0.24060127,0.0326323154298827,0.004236427,0.3702398,0.0977569,0.0036501434153298,0.01953125,0.095703125,0.0625078125,0.0001748417585324,Dog
dog_barking_80.wav,"[-2.6984109e-05 -8.5386800e-06 -4.2139209e-06 ... -2.4402426e-03
 -2.1249852e-03  0.0000000e+00]",3.168843537414966,69873,22050,0.0001455321247692,1062.4739326207837,8.336830689648508,1479.32535060213,0.005515265,0.96087116,0.27479,0.0353412149696175,0.0021040277,0.47118732,0.11944101,0.0079094818528365,0.0244140625,0.08984375,0.0598028273809523,6.996828065058088e-05,Dog
dog_barking_49.wav,"[-2.4128090e-05 -3.1617467e-06 -1.8787290e-05 ... -1.1494482e-02
 -1.0193158e-02  0.0000000e+00]",3.3777777777777778,74480,22050,0.0003749220871819,570.5504105514955,10.438909008479913,1557.1795426750818,0.031454742,0.99790823,0.2833036,0.0286761700735137,0.013603967,0.48394424,0.13272995,0.0047555417575826,0.0185546875,0.087890625,0.0526571896477663,0.0001404779737232,Dog
dog_barking_5.wav,"[-0.00438596 -0.00607391 -0.00652236 ...  0.00694985  0.00674006
  0.00268085]",10.34689342403628,228149,22050,5.903558906624895e-05,524.2523138700733,19.837286940343777,1904.6340147124847,-0.00068414584,0.9966527,0.1819086,0.0560856753945618,0.002024938,0.4091335,0.0601833,0.006451197416186,0.0,0.1865234375,0.0904489668045429,0.0017729951797946,Dog
dog_barking_31.wav,"[-2.3902636e-05 -1.9080073e-06 -1.9374515e-05 ... -5.3460943e-03
 -4.1608671e-03  0.0000000e+00]",2.97015873015873,65492,22050,0.0003048808043314,534.1399985735022,7.950083897480757,633.3756841386979,0.007536278,0.9054657,0.2194928,0.0377214435495275,0.004075101,0.34106737,0.080353424,0.0041802018122663,0.01171875,0.107421875,0.0645961761474609,0.0002489034232269,Dog
dog_barking_44.wav,"[-3.50052960e-06 -5.79538464e-05 -2.87544419e-04 ... -1.52346715e-02
 -1.43806022e-02  0.00000000e+00]",4.211836734693877,92871,22050,0.0010354168571011,2092.05895000103,15.262013878345932,4620.868969872505,0.013899944,0.71755636,0.43967825,0.0219104039669036,0.010507074,0.387575,0.2154277,0.0058279656464683,0.0224609375,0.130859375,0.0611441115702479,0.0002127607448313,Dog
dog_barking_62.wav,"[-6.0964214e-07 -2.5440742e-05 -2.3938361e-05 ...  1.2523061e-02
  8.3791185e-03  2.3242647e-03]",3.575147392290249,78832,22050,0.0003567438576422,636.1877716233072,8.536071646253083,1178.9943829632005,0.023129148,1.011519,0.24804007,0.0236574178061834,0.012613804,0.4603233,0.10643102,0.0045558132049514,0.025390625,0.107421875,0.0594989727069805,9.69238787741586e-05,Dog
dog_barking_108.wav,"[ 9.1730988e-05  3.5294605e-04 -5.4682845e-05 ... -1.1695835e-03
 -9.3816343e-04 -2.2440252e-04]",10.396689342403628,229247,22050,6.779125412664578e-05,150.2049054087481,19.20522119894336,352.30922383988,0.0065985885,1.0300004,0.20780773,0.038791839514115,0.004577022,0.23997112,0.040542305,0.0015027285945685,0.0146484375,0.4775390625,0.259376853887493,0.0185428913231244,Dog
dog_barking_77.wav,"[-1.9408913e-05 -3.2557295e-05 -1.4542283e-04 ...  9.4782782e-04
 -4.9800152e-04  0.0000000e+00]",2.5369160997732427,55939,22050,3.483806581180987e-05,866.2139736063184,8.59382887290978,772.013633921927,0.0009478278,0.8633178,0.21017505,0.0430180442005873,0.003944753,0.49749473,0.086794205,0.0075702081462133,0.02734375,0.12109375,0.067367205336758,0.0003678976275617,Dog
dog_barking_29.wav,"[-3.5888083e-06 -2.4055760e-05 -2.0055068e-05 ... -8.4669923e-04
 -8.5384911e-04 -3.9855784e-04]",6.859637188208617,151255,22050,2.175221158104127e-07,1286.724769413187,14.623736984230842,2548.049888107131,0.0006634112,1.0103922,0.25547656,0.0316332578659057,0.0036327906,0.3721956,0.1141547,0.0052265747246047,0.0224609375,0.1015625,0.0639334483396785,0.0002171585689788,Dog
dog_barking_57.wav,"[-2.6230964e-07 -3.9923907e-05 -9.3680770e-05 ... -3.8391245e-03
 -3.5976467e-03  0.0000000e+00]",2.608163265306122,57510,22050,0.0002243856945307,488.68458486752905,6.24198308628118,423.2596118460606,0.009313289,0.9989506,0.19324876,0.0265837752805786,0.004731635,0.31614473,0.07385063,0.0025761074683149,0.03125,0.1015625,0.0612022569444444,0.0001317288125691,Dog
dog_barking_10.wav,"[-0.00031487 -0.00649652 -0.01163583 ... -0.00893383 -0.00966652
 -0.00518794]",2.494693877551021,55008,22050,0.0001729676474363,975.4611261575212,8.705403999250878,1748.0533174661507,0.0024856096,0.83744824,0.294398,0.081129717555913,0.0007728289,0.4485117,0.12404996,0.017788582861354,0.01953125,0.072265625,0.049563953488372,8.499454455485013e-05,Dog
dog_barking_92.wav,"[-0.0003215  -0.00055547 -0.0005659  ... -0.00844946 -0.0058972
 -0.002536  ]",11.3,249165,22050,6.992788079762689e-05,458.9066472168367,8.511304364403404,463.2154721654679,0.000304654,0.57846683,0.06865121,0.0182614819503715,0.00011663492,0.18591014,0.020707157,0.001721387328355,0.0166015625,0.2431640625,0.0894354696327683,0.0007599753606311,Dog
dog_barking_101.wav,"[ 0.00450952  0.00748892  0.00787372 ... -0.01095057 -0.00713595
  0.        ]",2.99546485260771,66050,22050,0.000232755796251,513.1967401170324,8.60186466152959,627.0154188367093,0.0,0.9673176,0.16241066,0.042698856421508,0.0065720086,0.42534214,0.06261346,0.006684071802202,0.0,0.20703125,0.0511420303433268,0.0016014195914182,Dog
dog_barking_59.wav,"[-1.0560841e-06 -1.2245973e-05 -7.1591596e-05 ...  5.0512515e-03
  5.0860127e-03  0.0000000e+00]",3.717278911564626,81966,22050,0.0001270744317039,884.1346054696783,10.143769139083313,1672.9923452098146,0.0050860127,0.98218155,0.2854037,0.0365707985125482,0.0029116306,0.39728954,0.12299793,0.006524415291642,0.0322265625,0.0927734375,0.0559687621879875,9.71668921469154e-05,Dog
dog_barking_55.wav,"[ 9.2218397e-07 -2.5870009e-05 -2.4113400e-05 ... -1.6180156e-03
 -3.3383714e-03 -1.6905593e-03]",4.490204081632653,99009,22050,9.996223245101888e-06,782.4151109667496,8.431180017421239,961.9359513626828,0.013169063,1.0176843,0.19769141,0.0218997418032272,0.005141782,0.37358373,0.084890164,0.0032241437457656,0.033203125,0.1044921875,0.0651962713985788,0.0001276181329006,Dog
dog_barking_13.wav,"[-2.7963439e-05 -8.3217656e-06 -3.9739048e-06 ... -5.1727160e-03
 -5.9202844e-03 -2.5806322e-03]",5.272517006802721,116259,22050,6.37609571803887e-05,2374.368376394702,13.561424743111193,3619.55371317212,0.0014935347,0.99783206,0.42364872,0.0540404230282367,0.00032939544,0.3707374,0.1579133,0.0077609498974854,0.025390625,0.0791015625,0.0539333230198019,9.16681220207326e-05,Dog
dog_barking_75.wav,"[-2.7257089e-05 -1.2656290e-05  1.5560367e-05 ... -4.8067202e-03
 -7.5189415e-03 -4.2353086e-03]",2.5931972789115645,57180,22050,0.0002450575629549,637.4686953607978,10.106114019115472,1033.943157651999,0.004762147,1.0005716,0.27188745,0.0535918598819206,0.0060561793,0.38920826,0.11200542,0.007325980149318,0.029296875,0.12109375,0.0681103187919463,0.0003187430304251,Dog
dog_barking_107.wav,"[-0.07877246 -0.0710953  -0.05086526 ... -0.03465426 -0.02653454
  0.        ]",16.99823129251701,374811,22050,0.0089690549801051,1272.1461742781723,39.59007317436036,4117.539285630383,0.22612534,1.0093254,0.37768787,0.0080225532753596,0.079302184,0.32088917,0.12182967,0.0003130196999863,0.0615234375,0.212890625,0.1263609860447251,0.0003563775136446,Dog
dog_barking_1.wav,"[ 0.0025185   0.00160873 -0.00055055 ... -0.01442812 -0.01685726
 -0.01085606]",11.6,255780,22050,0.0003371470546128,673.2823723700423,11.6616296077991,1304.6417028060453,0.0016973108,0.84181434,0.11526799,0.0242638337081885,0.00084717746,0.32234865,0.043689493,0.0037231311115582,0.025390625,0.3603515625,0.0841450998936968,0.0030418682635015,Dog
dog_barking_70.wav,"[ 2.1156784e-06 -1.4813810e-05 -7.1951123e-05 ...  2.6454623e-03
  2.5704126e-03  8.5983134e-04]",3.882585034013605,85611,22050,4.95245663260261e-05,445.82350951056776,7.206526820408035,483.7889376642431,0.00410585,0.84656,0.15607454,0.0147460432065104,0.002912603,0.3172301,0.06703079,0.0017654300964657,0.0283203125,0.134765625,0.0695184043348281,0.0003771719736184,Dog
dog_barking_22.wav,[0.04960386 0.07860743 0.07629303 ... 0.08093573 0.07143189 0.02932912],2.8313832199546485,62432,22050,0.0047370667577577,4723.993652165635,12.814588485780156,799.8652575697105,0.07589263,0.94945586,0.20930418,0.0566129021698444,0.052869074,0.46705407,0.10322485,0.0047667993641854,0.0,0.3291015625,0.0365970799180327,0.0053937620302353,Dog
dog_barking_30.wav,"[-1.41972941e-06 -3.18633756e-05 -1.19085325e-05 ... -1.53115159e-02
 -1.29821766e-02  0.00000000e+00]",3.4156009070294786,75314,22050,0.0003543033309022,580.901142002995,9.052190269688596,956.5143205173836,0.028671075,0.9958068,0.22440423,0.0400517862796986,0.012459432,0.42022744,0.08594436,0.0063977288113919,0.033203125,0.091796875,0.0649306292444821,0.0001159868731275,Dog
dog_barking_86.wav,"[-3.0764954e-06 -1.6960072e-05 -5.5357908e-05 ... -7.1483785e-03
 -4.7694510e-03  0.0000000e+00]",1.9291609977324264,42538,22050,7.317687401088128e-05,696.1134516896004,8.694753017243414,859.1349927294368,0.0017559517,0.99840736,0.33893993,0.0437493506729243,0.00722369,0.40831518,0.12633191,0.0059803751485242,0.0322265625,0.0927734375,0.0719195758258258,0.0001876790442701,Dog
dog_barking_39.wav,"[-1.9341400e-05 -1.7308412e-06  5.9490856e-05 ...  4.9228389e-03
  3.2851649e-03  0.0000000e+00]",2.1494784580498867,47396,22050,0.0002668899919035,418.1812432801536,7.559899022826063,506.4019256781245,0.0055195857,0.8990849,0.23851675,0.0377365765640059,0.009008657,0.27312046,0.08737867,0.0042417182662599,0.0224609375,0.1240234375,0.0730052855458221,0.0002426976567755,Dog
dog_barking_47.wav,"[ 1.0005387e-05 -1.2610955e-05 -9.0221423e-05 ...  1.4328777e-03
  1.6064740e-03  0.0000000e+00]",4.69015873015873,103418,22050,0.000161336815893,2984.311817727077,16.547774754806213,6860.058629981532,0.004353238,1.0043585,0.5608088,0.039550045128944,0.0020304827,0.41067618,0.25096563,0.0059995924017612,0.021484375,0.0751953125,0.0466042698019802,0.0001803400507529,Dog
dog_barking_88.wav,"[-4.7055328e-06 -1.8960571e-05 -4.1262567e-05 ... -8.8362192e-04
 -1.2204656e-03 -7.6101022e-04]",1.7328798185941043,38210,22050,8.960581494393966e-05,315.25064127619265,8.629044358000597,465.918906672286,0.0026896794,0.993292,0.27957356,0.0614891109500555,0.004249583,0.28755575,0.092467904,0.0055860916790146,0.041015625,0.1494140625,0.0756786946070234,0.0004676548185761,Dog
dog_barking_32.wav,"[-2.7672315e-05 -5.5763803e-06 -9.5547866e-06 ... -6.8832310e-03
 -7.3535875e-03 -4.2087026e-03]",2.6328798185941045,58055,22050,0.0002752903730806,508.6536485964173,7.428633373042676,589.3777242227426,0.0033407686,1.0054455,0.21826051,0.0377517991244924,0.0053270436,0.33206832,0.08087022,0.0045610407190541,0.0068359375,0.1005859375,0.0659652911618942,0.0002442678529867,Dog
dog_barking_45.wav,"[-2.1515170e-05 -1.8353555e-06 -3.1937016e-05 ... -1.3020955e-04
  3.3195931e-04  0.0000000e+00]",4.517460317460317,99610,22050,7.45947281685649e-05,2776.095047298239,20.55406758781433,8740.267888199143,0.009466767,0.99692166,0.5622003,0.038518958689123,0.0065560085,0.56856453,0.28190205,0.0124363160792709,0.01953125,0.0888671875,0.0548905848844672,0.0001359958092837,Dog
dog_barking_53.wav,"[-0.01330367 -0.01962215 -0.01575678 ... -0.00683148 -0.00679317
 -0.00234153]",6.330022675736961,139577,22050,0.0001947444161612,1244.4465030635715,11.131016819180529,2186.7513417464347,-0.0021307762,0.9976219,0.27012998,0.0167945650380549,0.0029743807,0.4073499,0.11626376,0.0030290679094048,0.0087890625,0.1162109375,0.0517327494844179,0.0001093954395969,Dog
dog_barking_7.wav,[0.00213076 0.00449798 0.00348905 ... 0.00137407 0.00092019 0.00056301],4.461133786848072,98368,22050,2.509445967692491e-06,1371.065693470865,20.147002951956928,4091.636756216731,0.004957917,1.0004729,0.2074737,0.0960070686996914,0.0028224245,0.7959903,0.09997247,0.0357433220391006,0.0009765625,0.3330078125,0.0737158647594278,0.0026379650806677,Dog
dog_barking_81.wav,"[-3.5323860e-06 -2.8766950e-05 -1.4113266e-05 ...  1.9271391e-02
  1.4480289e-02  0.0000000e+00]",2.9179138321995466,64340,22050,0.0007898243848571,749.1264569758774,6.411089012272551,534.273837351198,0.03013469,1.0066503,0.17559059,0.0310979915070403,0.005673915,0.292664,0.07406815,0.0034564581390774,0.0126953125,0.109375,0.0646589214711729,0.0002020985235309,Dog
dog_barking_21.wav,"[-0.00104466 -0.00074806 -0.00039403 ... -0.00115159  0.00575427
  0.        ]",8.679092970521541,191374,22050,0.0003893116094192,606.0501699073021,4.3304983437620415,591.4688296004161,0.0013401278,1.0020161,0.04432609,0.0131054551655233,0.00055897806,0.52004933,0.019096037,0.0028239221751291,0.021484375,0.220703125,0.0854479131851604,0.0019764737523606,Dog
dog_barking_69.wav,"[-2.2905156e-06 -1.8146187e-05 -4.6638499e-05 ... -3.9875172e-03
 -3.8438539e-03 -1.5360715e-03]",4.160453514739229,91738,22050,3.004338191333614e-05,749.7805161846258,8.794250073208113,1086.434297826268,0.005107512,0.971673,0.2289479,0.02272174964456,0.0027958113,0.44506946,0.09542598,0.0035791121346501,0.0146484375,0.09375,0.0570696587343096,0.0001348311819559,Dog
dog_barking_48.wav,"[-2.4212666e-05 -3.0985202e-06 -1.7640647e-05 ... -6.0073528e-03
 -3.9184303e-03  0.0000000e+00]",4.000408163265306,88209,22050,0.0003018228265342,531.2119225934878,9.783359999594156,1285.831085271121,0.0,1.0094919,0.22737728,0.0254346188347035,0.0052978266,0.43139917,0.109942004,0.0035600883633449,0.013671875,0.0927734375,0.0570142663043478,0.0002375977704477,Dog
dog_barking_41.wav,"[ 8.2301136e-07 -6.4231408e-06  8.9101932e-06 ... -3.1930460e-03
 -2.4937419e-03  0.0000000e+00]",2.708344671201814,59719,22050,0.0001808199724422,1112.3972859520284,8.471566196304014,989.4830971550076,0.0,1.0011791,0.2827464,0.0231990796421922,0.0046432675,0.3617544,0.12328456,0.0025597335061242,0.0107421875,0.10546875,0.052884937098501,0.0002820847870609,Dog
dog_barking_106.wav,"[-0.00131031 -0.00192092 -0.00223025 ...  0.00622582  0.00466943
  0.        ]",6.639909297052154,146410,22050,0.0001656827630957,799.4553143654122,12.313717599180649,1692.6135589531923,0.009955929,0.9816716,0.19371153,0.0454649820676104,0.0036887259,0.43246782,0.07480351,0.0070049257220558,0.0078125,0.095703125,0.0455160074300699,0.0003194121108305,Dog
dog_barking_74.wav,"[-2.4735532e-06 -2.9967017e-05 -1.3597363e-05 ...  5.8738613e-03
  5.4622530e-03  0.0000000e+00]",1.8774149659863943,41397,22050,0.0004542293490076,368.7648307712973,6.9518995893448965,443.6378527941697,0.005902771,0.78633153,0.20611233,0.038678285230424,0.007353231,0.31447226,0.08395417,0.0048281238313429,0.033203125,0.1240234375,0.0698031201774691,0.0003731401306643,Dog
dog_barking_89.wav,"[-0.0014905  -0.00169989 -0.00155144 ...  0.0004726   0.00025233
  0.        ]",1.5889795918367349,35037,22050,0.0001621869376263,757.7122833517217,15.349135593006269,2641.117087406481,0.0012150372,1.0111029,0.50927466,0.0900633495041739,0.00100071,0.65527546,0.23903194,0.024975737618221,0.0,0.1201171875,0.061708770529197,0.0004478081901845,Dog
dog_barking_83.wav,"[ 1.3158453e-06 -2.7356797e-05 -2.1384398e-05 ... -1.5796756e-03
 -1.4466339e-03  0.0000000e+00]",2.7551020408163267,60750,22050,7.146483226776272e-05,593.7246111544039,6.177827213009185,340.2577977955352,0.009178321,0.82979965,0.13094176,0.0199199927271292,0.0043265405,0.32275268,0.059751805,0.0026588970431782,0.0341796875,0.12109375,0.060602384868421,0.0002419545484759,Dog
dog_barking_82.wav,"[-2.3619723e-06 -2.8510603e-05 -1.6576050e-05 ...  2.5997595e-03
  4.2738174e-03  1.6905501e-03]",3.293333333333333,72618,22050,0.0001027378470503,354.8031248615312,7.983172123330526,472.641190678159,0.014652609,0.6251643,0.17537287,0.0120169051398886,0.0056062834,0.26554543,0.07403167,0.0018996225236348,0.0185546875,0.1337890625,0.0616695780149647,0.0004111367010852,Dog
cat_118.wav,"[ 0.00253181  0.00513741  0.0044587  ... -0.00674038 -0.0044189
 -0.00152236]",8.4,185220,22050,1.1041784818456818e-05,229.05444259059016,2.391490992763848,16.587120801613317,-0.0015223615,0.16612712,0.02336745,0.0005935761445532,0.0018291821,0.05688521,0.008162475,5.369570210293507e-05,0.009765625,0.28515625,0.0871184122496546,0.0030093187096169,Cat
cat_129.wav,"[ 1.74150117e-09  1.05296905e-09  1.89331417e-09 ... -1.20203495e-02
 -1.11413645e-02  0.00000000e+00]",5.568662131519274,122789,22050,0.0014881531474312,1414.417661573805,16.892637276909262,3470.710615897845,0.0014907438,0.8742259,0.24674909,0.0453441856551344,2.1516742e-09,0.44833475,0.1366073,0.0119174863051572,0.0185546875,0.3076171875,0.062249755859375,0.0009867286905879,Cat
cat_47.wav,"[-0.14310254 -0.13181704 -0.03762336 ... -0.03964891 -0.04313985
 -0.0263911 ]",12.0,264600,22050,0.0021743462616601,1567.877805890842,31.203274435467875,10459.0040830791,0.002731466,1.0050595,0.34353986,0.131123559222339,0.0010235007,0.5622059,0.13971594,0.0236399362506241,0.0224609375,0.224609375,0.1111264846772243,0.0013813148138529,Cat
cat_55.wav,"[-4.7695365e-13 -2.7231846e-13  6.0946902e-13 ... -1.5264363e-03
 -1.0275091e-03  0.0000000e+00]",0.9233560090702948,20360,22050,9.864100189203136e-05,250.50814633158484,10.62259572780816,541.0305548937548,5.693137e-11,0.99272645,0.46720973,0.0883298025191205,8.057238e-13,0.35105315,0.14741215,0.0102596275461544,0.0,0.26953125,0.1401611328125,0.002953102903546,Cat
cat_120.wav,"[-7.2359578e-03 -8.4201954e-03 -7.1995789e-03 ... -2.2507161e-04
 -4.9282109e-05 -2.6552805e-05]",2.012018140589569,44365,22050,0.0002923658493369,481.5104082211527,12.575536989985812,1176.8339450332846,0.0014227792,0.828284,0.36527857,0.0516688281594845,0.002658084,0.36640394,0.14166962,0.0100141300744447,0.0322265625,0.1806640625,0.1010671829971181,0.0014589252692108,Cat
cat_16.wav,"[ 5.8345741e-12  6.2166288e-12 -1.4368600e-11 ...  1.1081725e-01
  1.0550718e-01  0.0000000e+00]",7.008027210884354,154527,22050,0.0034735863761345,1872.2000647479915,5.976441271560888,1558.294213020192,-0.034043536,0.698319,0.11976874,0.0090577435288531,4.7389975e-08,0.5327262,0.08136042,0.0036899974923071,0.0,0.3466796875,0.0176613915045529,0.0024043071479095,Cat
cat_22.wav,"[ 0.01377327  0.01421735  0.00757161 ... -0.00122746 -0.00162277
 -0.0013262 ]",10.3,227115,22050,0.0003199358435886,207.07897800016087,2.8664216465301067,23.829813357855475,0.004306315,0.11018033,0.022914747,0.0006092814794568,0.0019688443,0.042264078,0.008265706,7.263788851921021e-05,0.0126953125,0.2646484375,0.071173525528169,0.0029336350638431,Cat
cat_38.wav,"[-1.70966227e-10 -4.17135493e-11  1.67427391e-10 ...  1.18347466e-01
  1.25916272e-01  5.24686053e-02]",6.4320181405895696,141826,22050,0.0028633864398205,4099.145602718601,22.295548922769004,5170.029999934006,0.003054304,0.99596727,0.43051386,0.0376758631722268,9.6098525e-08,0.39815232,0.18675539,0.0050344610601892,0.00390625,0.337890625,0.0411450701645626,0.0018304104537122,Cat
cat_74.wav,"[-0.00701411 -0.00710634 -0.00502528 ... -0.00603633 -0.00640245
 -0.00390581]",6.2,136710,22050,0.0003284433074012,1785.728446221132,12.778898568260162,613.0481626790514,-0.003905809,0.77114195,0.12682298,0.0289103114517049,0.0047495654,0.22933939,0.052468006,0.0029223335872854,0.0048828125,0.259765625,0.0800991361669784,0.0048098979417259,Cat
cat_21.wav,"[-0.0085839  -0.00439051  0.00299775 ...  0.00686764  0.00730193
  0.00485793]",11.8,260190,22050,0.0002883827850137,170.89025669183064,2.4895443653196496,17.580575853358233,0.0039727003,0.10057172,0.01936894,0.0004164733929185,0.0019887437,0.03356354,0.006753704,4.566142448619378e-05,0.0146484375,0.2548828125,0.0684131748032464,0.0022224956749969,Cat
cat_53.wav,"[-2.0390802e-09 -6.5287886e-10 -1.6280842e-09 ... -3.3597401e-04
 -1.5419275e-04  0.0000000e+00]",1.1845351473922905,26119,22050,1.6900458573784784e-05,263.128087576365,13.274481307246011,566.2134992018268,0.0,1.0360681,0.47880778,0.0788819839191787,9.2238815e-06,0.31566432,0.15203032,0.0052049966054219,0.0302734375,0.2958984375,0.1165825076219512,0.0018582546100953,Cat
cat_121.wav,"[-2.1519888e-11  3.0591377e-11  1.1873447e-11 ... -1.9722930e-03
 -2.7050837e-03 -1.1562466e-03]",4.152018140589569,91552,22050,2.5333627963004912e-05,626.3423696865243,7.974710728380794,728.7760269217738,0.00039161593,1.0003698,0.11674014,0.0326185860833921,3.8642785e-08,0.511733,0.05024682,0.0061293969725395,0.0,0.3125,0.0712945181564245,0.0018137364656323,Cat
cat_159.wav,"[-8.9137768e-12 -2.0388607e-11 -1.4719481e-11 ...  4.2765759e-04
 -6.6039449e-04 -1.9024329e-03]",12.0,264600,22050,0.000267762458148,1113.7874067793175,12.81134013413079,910.6478885397604,-0.0026353004,0.6614473,0.09579257,0.0117455567222,5.946844e-08,0.39726886,0.042658888,0.0022415654827495,0.0,0.345703125,0.0653361868351063,0.0017505017547502,Cat
cat_62.wav,"[-0.13808815 -0.16205314 -0.13294922 ... -0.00273385 -0.00366511
 -0.0033779 ]",12.0,264600,22050,0.0057356757018456,708.9195651529087,16.73531462822622,1944.50434327286,8.4885454e-05,0.8622081,0.124712326,0.0286970026664936,0.0021452657,0.42339346,0.051917873,0.0057073965484846,0.017578125,0.2705078125,0.0838436517770793,0.0017268310762926,Cat
cat_112.wav,"[-9.4134145e-12  8.7245250e-13 -7.9183647e-12 ...  1.3320798e-02
  5.1116524e-03  1.6001326e-03]",17.976009070294786,396371,22050,5.367328895100076e-05,1551.7776945506,22.61283187205869,5199.452572248386,0.00033165643,1.0179296,0.2019412,0.0324652267798049,1.04459055e-07,0.47593027,0.08149159,0.0077673070647426,0.0615234375,0.2373046875,0.1189788631134969,0.0017333763898003,Cat
cat_2.wav,"[-0.02955317 -0.03416172 -0.02987018 ...  0.00105441  0.00071452
 -0.00013001]",12.0,264600,22050,0.0012749859922636,325.07233914360523,11.052692161429958,489.99549240814537,0.00932264,0.9755776,0.08126356,0.0151686322126027,0.0036939427,0.3285265,0.02713998,0.0015766026682423,0.013671875,0.248046875,0.0747004200918762,0.0013399354398671,Cat
cat_28.wav,"[ 6.7269371e-11 -2.0353483e-11 -6.1787075e-11 ...  8.5049178e-03
  6.1146040e-03  3.1689433e-03]",12.0,264600,22050,0.0001378486999815,637.1184516286488,14.406448753581929,1254.531287872118,0.0009865981,0.92569995,0.13449663,0.0275513969062605,1.1074844e-07,0.35901096,0.04842552,0.003179823066886,0.0283203125,0.28125,0.0878632359163442,0.0009407364454982,Cat
cat_56.wav,"[ 3.1150662e-11 -8.2693297e-12  5.6152153e-12 ... -1.4993405e-03
 -1.1514337e-03  0.0000000e+00]",1.153968253968254,25445,22050,0.000258605304674,323.8105830706468,11.810810146938662,630.5467113706953,3.34503e-05,1.1071764,0.5536391,0.097476393134907,5.698998e-09,0.31269693,0.14992668,0.0077907989892845,0.0224609375,0.2763671875,0.1528982804648241,0.0022125958633945,Cat
cat_114.wav,"[-1.7675965e-10  6.1812372e-10  1.1191611e-09 ... -9.1650385e-13
  1.8703190e-12  1.7922933e-12]",8.268208616780045,182314,22050,1.1770472560676918e-08,515.9506648961557,3.5705846841837454,63.99908271584189,2.5787723e-12,0.11773723,0.05023039,0.0004002592203086,6.456661e-09,0.041481674,0.019365236,4.578619340146984e-05,0.033203125,0.3037109375,0.0844366776315789,0.0014464254565382,Cat
cat_43.wav,"[-0.00714926 -0.00988685 -0.00895557 ... -0.00664276 -0.00568844
 -0.00336426]",12.0,264600,22050,0.0003350117051751,886.4416661634314,7.205666117541138,378.3833980570578,0.0014784744,0.40298527,0.07855608,0.0043953043585764,0.0048462753,0.15617965,0.031162739,0.0006547129605313,0.001953125,0.2080078125,0.0502240238152804,0.0009136793713583,Cat
cat_32.wav,"[ 1.7907210e-12 -2.4865865e-12  1.9474145e-12 ...  1.8734764e-04
  2.8840015e-05  0.0000000e+00]",2.5339682539682538,55874,22050,4.176746752884466e-06,196.2427518059974,6.792637618302437,208.17177301073232,1.388501e-05,0.9963569,0.15162055,0.0279192698589705,9.499848e-09,0.29071355,0.048346005,0.0022140705377,0.046875,0.2939453125,0.0886638300915331,0.0009163936351269,Cat
